Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
280-70-8025,A,Yangon,Normal,Male,Fashion accessories,58.3,8,23.32,489.72,1/24/2019,14:17,Credit card,466.4,4.761904762,23.32,4.8
964-41-3692,C,Naypyitaw,Member,Male,Electronic accessories,75.23,3,11.2845,236.9745,1/31/2019,16:34,Ewallet,225.69,4.761904762,11.2845,9.1
378-77-5005,A,Yangon,Member,Male,Health and beauty,46.95,10,23.475,492.975,2/9/2019,12:36,Credit card,469.5,4.761904762,23.475,5.3
120-94-1936,C,Naypyitaw,Normal,Female,Sports and travel,50.33,7,17.6155,369.9255,2/25/2019,18:14,Cash,352.31,4.761904762,17.6155,7.1
934-24-5842,A,Yangon,Normal,Female,Home and lifestyle,50.45,1,2.5225,52.9725,3/27/2019,14:14,Cash,50.45,4.761904762,2.5225,5.5
380-71-4626,A,Yangon,Member,Female,Sports and travel,67.77,2,6.777,142.317,2/20/2019,19:56,Ewallet,135.54,4.761904762,6.777,6.0
430-52-9736,C,Naypyitaw,Member,Female,Fashion accessories,51.74,10,25.87,543.27,3/8/2019,11:30,Ewallet,517.4,4.761904762,25.87,9.5
320-29-1595,C,Naypyitaw,Member,Male,Sports and travel,75.53,3,11.3295,237.9195,3/15/2019,16:51,Ewallet,226.59,4.761904762,11.3295,7.1
764-70-6478,A,Yangon,Normal,Female,Electronic accessories,51.69,1,2.5845,54.2745,1/12/2019,13:19,Cash,51.69,4.761904762,2.5845,6.0
121-80-8284,A,Yangon,Member,Male,Home and lifestyle,26.09,5,6.5225,136.9725,3/2/2019,20:17,Credit card,130.45,4.761904762,6.5225,5.0
949-92-3368,A,Yangon,Member,Female,Health and beauty,90.59,6,27.177,570.717,2/15/2019,16:16,Credit card,543.54,4.761904762,27.177,4.0
738-45-6363,B,Mandalay,Member,Male,Electronic accessories,49.12,6,14.736,309.456,2/23/2019,17:31,Ewallet,294.72,4.761904762,14.736,4.8
398-68-9573,B,Mandalay,Normal,Male,Health and beauty,44.77,7,15.6695,329.0595,1/4/2019,10:46,Ewallet,313.39,4.761904762,15.6695,7.2
686-91-9384,A,Yangon,Member,Female,Food and beverages,43.82,10,21.91,460.11,3/23/2019,17:30,Ewallet,438.2,4.761904762,21.91,8.6
206-95-8363,A,Yangon,Normal,Male,Food and beverages,46.21,8,18.484,388.164,3/27/2019,11:17,Credit card,369.68,4.761904762,18.484,6.0
483-63-6553,B,Mandalay,Member,Female,Sports and travel,51.04,1,2.552,53.592,1/1/2019,13:57,Ewallet,51.04,4.761904762,2.552,9.6
806-81-1921,C,Naypyitaw,Normal,Male,Home and lifestyle,49.69,1,2.4845,52.1745,1/21/2019,12:34,Ewallet,49.69,4.761904762,2.4845,5.8
100-31-5742,B,Mandalay,Member,Female,Sports and travel,57.28,1,2.864,60.144,1/18/2019,10:23,Cash,57.28,4.761904762,2.864,6.6
863-68-2222,B,Mandalay,Member,Female,Food and beverages,48.15,4,9.63,202.23,3/13/2019,16:00,Cash,192.6,4.761904762,9.63,5.1
744-51-4318,A,Yangon,Member,Male,Fashion accessories,10.0,4,2.0,42.0,2/25/2019,12:33,Ewallet,40.0,4.761904762,2.0,8.7
793-36-6567,A,Yangon,Normal,Female,Sports and travel,91.86,10,45.93,964.53,1/18/2019,15:37,Cash,918.6,4.761904762,45.93,10.0
263-43-6019,A,Yangon,Normal,Female,Food and beverages,42.35,4,8.47,177.87,3/15/2019,18:55,Ewallet,169.4,4.761904762,8.47,4.0
660-91-3612,C,Naypyitaw,Member,Female,Home and lifestyle,60.45,1,3.0225,63.4725,2/3/2019,11:13,Ewallet,60.45,4.761904762,3.0225,6.4
905-82-4239,C,Naypyitaw,Member,Male,Home and lifestyle,25.19,9,11.3355,238.0455,2/13/2019,17:09,Ewallet,226.71,4.761904762,11.3355,9.1
225-32-6919,C,Naypyitaw,Normal,Female,Fashion accessories,43.52,3,6.528,137.088,2/6/2019,13:59,Cash,130.56,4.761904762,6.528,4.5
809-64-7524,C,Naypyitaw,Normal,Female,Home and lifestyle,37.9,10,18.95,397.95,2/18/2019,13:33,Credit card,379.0,4.761904762,18.95,7.9
191-54-8863,C,Naypyitaw,Member,Male,Home and lifestyle,76.46,8,30.584,642.264,2/15/2019,16:01,Cash,611.68,4.761904762,30.584,9.0
449-90-2114,C,Naypyitaw,Member,Male,Electronic accessories,49.46,9,22.257,467.397,1/27/2019,16:06,Credit card,445.14,4.761904762,22.257,7.1
979-79-6635,A,Yangon,Normal,Male,Home and lifestyle,63.65,9,28.6425,601.4925,2/9/2019,17:28,Ewallet,572.85,4.761904762,28.6425,7.9
655-93-4391,A,Yangon,Normal,Female,Sports and travel,46.29,2,4.629,97.209,3/23/2019,12:37,Credit card,92.58,4.761904762,4.629,10.0
248-91-1924,A,Yangon,Normal,Male,Sports and travel,49.85,7,17.4475,366.3975,2/16/2019,16:14,Credit card,348.95,4.761904762,17.4475,10.0
693-33-9362,B,Mandalay,Normal,Female,Home and lifestyle,45.58,5,11.395,239.295,3/24/2019,12:21,Cash,227.9,4.761904762,11.395,6.9
975-52-5798,A,Yangon,Normal,Female,Electronic accessories,83.11,7,29.0885,610.8585,2/21/2019,13:44,Credit card,581.77,4.761904762,29.0885,6.1
508-47-9434,C,Naypyitaw,Member,Male,Fashion accessories,17.98,8,7.192,151.032,3/12/2019,20:58,Cash,143.84,4.761904762,7.192,5.4
358-95-6853,B,Mandalay,Member,Male,Electronic accessories,36.32,6,10.896,228.816,1/29/2019,11:29,Credit card,217.92,4.761904762,10.896,8.6
963-64-8369,B,Mandalay,Member,Female,Fashion accessories,16.95,4,3.39,71.19,3/14/2019,14:24,Ewallet,67.8,4.761904762,3.39,4.6
540-51-3317,A,Yangon,Member,Male,Electronic accessories,40.42,10,20.21,424.41,1/26/2019,14:21,Cash,404.2,4.761904762,20.21,6.5
289-13-4450,A,Yangon,Member,Female,Sports and travel,43.39,7,15.1865,318.9165,1/3/2019,12:08,Cash,303.73,4.761904762,15.1865,7.1
987-93-7211,A,Yangon,Member,Female,Sports and travel,28.94,9,13.023,273.483,1/16/2019,18:03,Credit card,260.46,4.761904762,13.023,6.1
426-56-7809,C,Naypyitaw,Normal,Female,Food and beverages,31.79,3,4.7685,100.1385,1/3/2019,15:50,Credit card,95.37,4.761904762,4.7685,7.4
101-92-8833,B,Mandalay,Member,Male,Health and beauty,18.74,9,8.433,177.093,3/26/2019,17:02,Cash,168.66,4.761904762,8.433,10.0
972-18-9528,C,Naypyitaw,Member,Female,Fashion accessories,33.68,4,6.736,141.456,3/30/2019,14:49,Credit card,134.72,4.761904762,6.736,6.8
651-59-2615,A,Yangon,Normal,Female,Sports and travel,79.61,5,19.9025,417.9525,3/11/2019,19:14,Credit card,398.05,4.761904762,19.9025,6.2
542-42-9887,B,Mandalay,Normal,Male,Sports and travel,65.26,9,29.367,616.707,1/11/2019,18:41,Cash,587.34,4.761904762,29.367,8.7
405-29-9516,B,Mandalay,Normal,Female,Home and lifestyle,53.37,4,10.674,224.154,3/22/2019,13:57,Ewallet,213.48,4.761904762,10.674,7.4
268-90-9667,C,Naypyitaw,Normal,Female,Health and beauty,36.95,3,5.5425,116.3925,3/9/2019,20:44,Ewallet,110.85,4.761904762,5.5425,9.4
376-71-8169,C,Naypyitaw,Normal,Female,Home and lifestyle,22.35,10,11.175,234.675,2/1/2019,19:43,Ewallet,223.5,4.761904762,11.175,7.2
582-72-2188,A,Yangon,Member,Male,Electronic accessories,39.5,10,19.75,414.75,2/16/2019,16:15,Ewallet,395.0,4.761904762,19.75,6.5
563-55-6097,C,Naypyitaw,Member,Male,Electronic accessories,59.22,4,11.844,248.724,3/2/2019,10:35,Credit card,236.88,4.761904762,11.844,4.0
948-83-6425,A,Yangon,Normal,Male,Sports and travel,73.63,4,14.726,309.246,1/3/2019,16:38,Ewallet,294.52,4.761904762,14.726,4.2
462-46-1181,C,Naypyitaw,Member,Male,Home and lifestyle,66.24,3,9.936,208.656,2/16/2019,17:25,Credit card,198.72,4.761904762,9.936,4.0
595-32-8974,A,Yangon,Member,Male,Health and beauty,66.35,1,3.3175,69.6675,3/9/2019,14:02,Cash,66.35,4.761904762,3.3175,7.6
795-91-9961,A,Yangon,Member,Female,Health and beauty,41.72,6,12.516,262.836,1/19/2019,11:54,Cash,250.32,4.761904762,12.516,4.7
459-48-6471,C,Naypyitaw,Member,Male,Electronic accessories,60.44,3,9.066,190.386,2/11/2019,16:11,Ewallet,181.32,4.761904762,9.066,9.1
487-34-7363,A,Yangon,Member,Female,Electronic accessories,54.22,9,24.399,512.379,2/19/2019,18:58,Cash,487.98,4.761904762,24.399,7.0
505-93-2978,B,Mandalay,Member,Male,Sports and travel,54.38,2,5.438,114.198,3/9/2019,13:55,Cash,108.76,4.761904762,5.438,6.6
498-57-9169,B,Mandalay,Normal,Male,Health and beauty,91.67,7,32.0845,673.7745,3/28/2019,15:01,Cash,641.69,4.761904762,32.0845,5.5
619-16-4040,A,Yangon,Normal,Male,Fashion accessories,20.28,6,6.084,127.764,3/18/2019,10:44,Ewallet,121.68,4.761904762,6.084,8.0
896-34-4065,C,Naypyitaw,Member,Male,Electronic accessories,55.78,7,19.523,409.983,2/27/2019,17:38,Credit card,390.46,4.761904762,19.523,5.6
235-74-2255,C,Naypyitaw,Normal,Female,Health and beauty,76.81,2,7.681,161.301,2/24/2019,19:13,Ewallet,153.62,4.761904762,7.681,5.3
430-73-9058,C,Naypyitaw,Member,Female,Fashion accessories,25.61,5,6.4025,134.4525,2/25/2019,18:48,Cash,128.05,4.761904762,6.4025,9.0
299-39-2061,A,Yangon,Normal,Female,Electronic accessories,48.41,7,16.9435,355.8135,2/20/2019,14:06,Cash,338.87,4.761904762,16.9435,7.6
493-98-3737,B,Mandalay,Normal,Male,Home and lifestyle,40.48,4,8.096,170.016,1/6/2019,10:14,Ewallet,161.92,4.761904762,8.096,6.6
333-45-9063,A,Yangon,Member,Female,Fashion accessories,47.98,9,21.591,453.411,3/6/2019,15:56,Credit card,431.82,4.761904762,21.591,8.1
591-64-8024,A,Yangon,Normal,Male,Fashion accessories,23.27,6,6.981,146.601,3/7/2019,20:44,Ewallet,139.62,4.761904762,6.981,7.0
742-63-6047,A,Yangon,Normal,Female,Food and beverages,55.72,4,11.144,234.024,2/17/2019,10:06,Credit card,222.88,4.761904762,11.144,7.6
579-26-4728,C,Naypyitaw,Normal,Female,Health and beauty,66.99,1,3.3495,70.3395,3/20/2019,12:08,Credit card,66.99,4.761904762,3.3495,5.6
861-13-8450,C,Naypyitaw,Normal,Male,Sports and travel,67.15,2,6.715,141.015,3/3/2019,19:15,Cash,134.3,4.761904762,6.715,10.0
608-41-2026,C,Naypyitaw,Normal,Male,Fashion accessories,36.33,5,9.0825,190.7325,2/4/2019,16:04,Ewallet,181.65,4.761904762,9.0825,6.0
786-10-5886,B,Mandalay,Member,Male,Fashion accessories,53.56,5,13.39,281.19,1/3/2019,11:10,Ewallet,267.8,4.761904762,13.39,9.6
245-90-2640,B,Mandalay,Normal,Male,Health and beauty,38.81,9,17.4645,366.7545,1/6/2019,10:34,Credit card,349.29,4.761904762,17.4645,6.6
821-61-1368,B,Mandalay,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2/3/2019,14:00,Cash,352.08,4.761904762,17.604,8.3
747-88-2993,B,Mandalay,Normal,Female,Electronic accessories,98.76,2,9.876,207.396,2/13/2019,16:17,Ewallet,197.52,4.761904762,9.876,8.2
970-81-7678,B,Mandalay,Member,Female,Health and beauty,56.72,6,17.016,357.336,1/17/2019,19:18,Cash,340.32,4.761904762,17.016,8.9
402-20-4863,A,Yangon,Normal,Male,Food and beverages,23.62,5,5.905,124.005,1/19/2019,19:58,Ewallet,118.1,4.761904762,5.905,5.5
825-62-6826,A,Yangon,Member,Female,Electronic accessories,63.25,2,6.325,132.825,1/23/2019,15:58,Cash,126.5,4.761904762,6.325,8.8
802-40-1336,C,Naypyitaw,Normal,Male,Electronic accessories,35.67,7,12.4845,262.1745,3/13/2019,14:50,Cash,249.69,4.761904762,12.4845,10.0
894-64-6089,B,Mandalay,Member,Female,Health and beauty,33.42,6,10.026,210.546,3/12/2019,20:20,Ewallet,200.52,4.761904762,10.026,6.5
615-85-7922,C,Naypyitaw,Normal,Male,Home and lifestyle,31.26,1,1.563,32.823,2/6/2019,18:31,Credit card,31.26,4.761904762,1.563,7.0
702-79-3596,A,Yangon,Normal,Male,Health and beauty,47.0,5,11.75,246.75,1/18/2019,12:30,Ewallet,235.0,4.761904762,11.75,6.1
739-96-3114,B,Mandalay,Member,Female,Home and lifestyle,66.87,8,26.748,561.708,1/11/2019,17:51,Cash,534.96,4.761904762,26.748,6.4
613-70-5650,A,Yangon,Normal,Male,Health and beauty,65.41,4,13.082,274.722,1/9/2019,17:44,Cash,261.64,4.761904762,13.082,9.9
970-45-2960,A,Yangon,Member,Male,Fashion accessories,61.41,4,12.282,257.922,2/7/2019,12:54,Credit card,245.64,4.761904762,12.282,5.3
222-85-7175,A,Yangon,Normal,Female,Health and beauty,35.22,2,3.522,73.962,1/5/2019,20:33,Cash,70.44,4.761904762,3.522,5.4
619-48-4689,A,Yangon,Normal,Male,Sports and travel,48.26,3,7.239,152.019,2/1/2019,13:55,Credit card,144.78,4.761904762,7.239,9.7
940-70-9684,C,Naypyitaw,Member,Female,Electronic accessories,64.9,10,32.45,681.45,3/28/2019,16:44,Cash,649.0,4.761904762,32.45,8.0
820-78-5982,A,Yangon,Member,Female,Health and beauty,43.69,7,15.2915,321.1215,2/17/2019,15:44,Credit card,305.83,4.761904762,15.2915,10.0
318-68-7443,B,Mandalay,Member,Female,Electronic accessories,54.99,2,5.499,115.479,3/16/2019,17:39,Ewallet,109.98,4.761904762,5.499,6.2
569-11-9639,B,Mandalay,Member,Female,Health and beauty,62.94,5,15.735,330.435,1/13/2019,19:20,Credit card,314.7,4.761904762,15.735,7.2
842-41-5442,B,Mandalay,Normal,Female,Health and beauty,48.72,2,4.872,102.312,1/26/2019,14:36,Ewallet,97.44,4.761904762,4.872,5.8
210-93-3075,B,Mandalay,Normal,Female,Home and lifestyle,54.07,5,13.5175,283.8675,3/26/2019,14:21,Credit card,270.35,4.761904762,13.5175,7.2
439-48-3368,A,Yangon,Member,Female,Sports and travel,86.67,2,8.667,182.007,2/6/2019,18:38,Credit card,173.34,4.761904762,8.667,4.0
670-98-8696,C,Naypyitaw,Normal,Female,Health and beauty,51.91,7,18.1685,381.5385,3/1/2019,20:15,Cash,363.37,4.761904762,18.1685,8.1
577-21-8767,C,Naypyitaw,Member,Male,Home and lifestyle,71.23,6,21.369,448.749,3/29/2019,19:47,Cash,427.38,4.761904762,21.369,7.5
330-91-4558,C,Naypyitaw,Normal,Male,Sports and travel,68.07,7,23.8245,500.3145,2/21/2019,18:34,Cash,476.49,4.761904762,23.8245,6.9
566-48-5100,B,Mandalay,Member,Female,Electronic accessories,33.59,5,8.3975,176.3475,1/30/2019,17:42,Ewallet,167.95,4.761904762,8.3975,6.3
248-59-4626,A,Yangon,Normal,Male,Home and lifestyle,30.16,3,4.524,95.004,2/19/2019,18:13,Cash,90.48,4.761904762,4.524,5.4
862-52-9680,C,Naypyitaw,Normal,Male,Health and beauty,40.0,3,6.0,126.0,1/6/2019,20:47,Credit card,120.0,4.761904762,6.0,8.2
366-39-1330,B,Mandalay,Member,Male,Electronic accessories,44.61,3,6.6915,140.5215,1/12/2019,10:48,Cash,133.83,4.761904762,6.6915,5.0
764-16-3568,A,Yangon,Normal,Female,Home and lifestyle,48.37,5,12.0925,253.9425,1/1/2019,16:08,Ewallet,241.85,4.761904762,12.0925,7.8
918-64-6028,B,Mandalay,Normal,Male,Fashion accessories,63.06,5,15.765,331.065,3/21/2019,10:21,Credit card,315.3,4.761904762,15.765,10.0
823-78-8977,C,Naypyitaw,Member,Female,Fashion accessories,74.59,7,26.1065,548.2365,3/3/2019,16:40,Ewallet,522.13,4.761904762,26.1065,9.5
698-49-2175,B,Mandalay,Member,Female,Fashion accessories,57.55,1,2.8775,60.4275,1/29/2019,14:52,Cash,57.55,4.761904762,2.8775,4.4
432-72-3280,C,Naypyitaw,Normal,Female,Home and lifestyle,41.98,3,6.297,132.237,1/22/2019,13:44,Ewallet,125.94,4.761904762,6.297,6.1
703-21-1543,C,Naypyitaw,Member,Male,Health and beauty,17.52,9,7.884,165.564,3/4/2019,19:28,Ewallet,157.68,4.761904762,7.884,7.7
428-30-8846,A,Yangon,Member,Female,Electronic accessories,61.27,10,30.635,643.335,3/24/2019,17:17,Ewallet,612.7,4.761904762,30.635,6.9
440-47-4631,C,Naypyitaw,Member,Female,Electronic accessories,60.46,10,30.23,634.83,1/29/2019,16:54,Cash,604.6,4.761904762,30.23,4.6
385-91-7651,B,Mandalay,Normal,Male,Health and beauty,58.29,4,11.658,244.818,1/31/2019,19:52,Cash,233.16,4.761904762,11.658,7.6
242-29-1728,B,Mandalay,Member,Female,Health and beauty,92.91,2,9.291,195.111,3/19/2019,11:53,Cash,185.82,4.761904762,9.291,7.0
330-68-9422,A,Yangon,Member,Male,Home and lifestyle,72.33,2,7.233,151.893,3/22/2019,17:18,Cash,144.66,4.761904762,7.233,10.0
532-17-1426,C,Naypyitaw,Normal,Female,Electronic accessories,74.13,2,7.413,155.673,3/23/2019,11:26,Cash,148.26,4.761904762,7.413,6.5
472-33-6190,A,Yangon,Normal,Male,Electronic accessories,42.68,10,21.34,448.14,1/29/2019,12:14,Ewallet,426.8,4.761904762,21.34,9.0
